Eval epoch 291, loss: 0.446, acc: 0.722
Epoch 292, loss: 0.461, acc: 0.813
Eval epoch 292, loss: 0.360, acc: 0.833
Epoch 293, loss: 0.442, acc: 0.840
Eval epoch 293, loss: 0.325, acc: 0.889
Epoch 294, loss: 0.434, acc: 0.833
Eval epoch 294, loss: 0.347, acc: 0.833
Epoch 295, loss: 0.481, acc: 0.840
Eval epoch 295, loss: 0.425, acc: 0.722
Epoch 296, loss: 0.451, acc: 0.833
Eval epoch 296, loss: 0.690, acc: 0.722
Epoch 297, loss: 0.464, acc: 0.820
Eval epoch 297, loss: 0.318, acc: 0.833
Epoch 298, loss: 0.462, acc: 0.847
Eval epoch 298, loss: 0.449, acc: 0.722
Epoch 299, loss: 0.445, acc: 0.800
Eval epoch 299, loss: 0.362, acc: 0.833
loss: 0.582, acc: 0.700
